Feature ID	Taxon	Confidence
217P3105U38503TJ	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Anthostomella;s__Anthostomella_conorum	0.99997904063509
SH483061.07FU_FJ228216_reps_singleton	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Marchandiobasidium	0.700368835575489
SH025563.07FU_KF780609_reps_singleton	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus	0.822025913949985
324L7140Y88004CL	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999849682124134
737cf777e62228d9659373206134b838f675166b	k__Fungi	0.998212802209877
214T3660M19073SQ	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;g__Protomyces;s__Protomyces_inouyei	0.999998150688787
965545aca8a0f73497a6a00fbc0f1ead85dba902	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris;s__Comoclathris_spartii	0.970907203659674
SH093135.07FU_HE861822_refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia	0.857835717201443
505Y2451R19274AR	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.999805343608727
SH086146.07FU_AF444379_refs	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.995924280355777
785B4784U74117EC	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae;g__Rutstroemia;s__Rutstroemia_capillus_albis	0.975274091249121
SH127040.07FU_HQ115714_reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.905534383727624
109O3483Q20743NE	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.999998688369125
742Z2771W31580SN	k__Fungi;p__Ascomycota;c__leotiomycetes;o__Helotiales	0.999451376620613
b57a0b91db9db7bb339457cd1e11ebbcfb3509ad	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium	0.709159740958919
731U1409H48863YX	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.970974417290793
335B8157W93622LO	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.761074487843101
653a519e069d839023f79e4bc0b8f761f7633cb4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999871491190541
5ad13b96c14e1d5dd845d4762defe63d717900d1	k__Fungi	0.998328416902443
0597bb1b55c220d98ac8f4cafb34aeb88321e7e9	k__Fungi	0.99506543943362
e95ace63356a2de9971287fc9bcb5c0869f2931e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.99260087567545
81d1f053c3fe8b5edb28a4fb70c116ba872a6e99	k__Fungi	0.998082782335058
7f013e547297a973469a79d01c6eca39d3a49737	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Tremella	0.6
012bcc8edbcad061f2f04cecbfbc29ec0d58f090	k__Fungi	0.998194337903649
939L6808Q52627GJ	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.984811139475545
04b15d323ab77ea0c8f70838d928ab75eaee19b8	k__Fungi	0.988979836798299
SH127641.07FU_AF104443_refs	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_leporis	0.997077100963804
613K7660L23306TL	k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces	0.999999972067826
383Q9978P77527IS	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999978336696887
946M3753G90720UU	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora	0.999985310090063
caece2adb07298f92f512c4d9e60f362e75b87bc	k__Rhizaria;p__Cercozoa	0.8
48e173597badbb6b5155dcff1c85098434e15891	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sparticola;s__Sparticola_forlicesenae	0.985274623783803
219J2282I23017OU	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae	0.990089790384778
157474502bb844b80e25b014389c97d10a8871ae	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Umbilicariales;f__Umbilicariales_fam_Incertae_sedis;g__Boreoplaca;s__Boreoplaca_ultrafrigida	1
802N9474X15936XC	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.971625749420932
SH631137.07FU_KX516026_reps_singleton	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.912365861440934
SH086149.07FU_KY449061_reps	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.99999207394392
646M4793E91097UI	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.894494799570448
1620650f218fd258f651d9438a67f3bef373774f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9
581M3480U80153IJ	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora	0.999989734700998
9093c2e6dcde5af4d78f1c72b757fe136f71c30f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Udeniomyces;s__Udeniomyces_puniceus	0.999969608456873
0e008c5b47c9c9fbe55991ee7f47ab3d0e41cb2b	k__Fungi	0.998841503661939
78708d72fadc9caa7d6b6e725c343ef1e491ed77	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.6
494N7250J23320HQ	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae	0.999179196180192
687K6007V75098CG	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris	0.935452243129727
81ab997bf3aa143652bac2586b65187a8d4b3b85	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Tremella	0.6
ef4c54a1e6a84c07f0c6f2462cb339e1ff600e30	k__Fungi;p__Chytridiomycota	0.6
f6b4c396ec6160e714367409432d84bf2c2931ae	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Umbilicariales;f__Umbilicariales_fam_Incertae_sedis;g__Boreoplaca;s__Boreoplaca_ultrafrigida	1
430S7968Z69131UB	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.839053671884868
8ac3df721f08826aa3a6ca078b641f817f955c9c	k__Fungi;p__Chytridiomycota	0.545454545454545
SH016311.07FU_EU144632_reps_singleton	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.991774082819734
673Z3967H67407GJ	k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces	0.9999999968027
b5b34fef995305332afeeac0ae1a6a89dd799442	k__Fungi;p__Ascomycota	0.615384615384615
361U5182W98773DO	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella_megalospora	0.99999998295047
SH112120.07FU_FN397295_reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9
SH128472.07FU_KF206536_reps	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium	0.545454545454545
7e39d90f2517c7c73703974eff94d8aa27890dd7	k__Fungi	0.99844981343356
5e18f88976b076bf9172f82daf0d18d8a92edd44	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.995036778530769
517X8221U66327UA	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.713834141642088
735c8be637b8bbb8f9906d8cb60da8ce6143976b	k__Fungi;p__Chytridiomycota	0.969493562554878
a7c2734021da47d716732f853cf7fb30b4c97857	k__Fungi	0.998211228331969
e5324fc20cfcde2cac9401764cf4540e9ec2fd69	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.994490380337642
76e4b012cb74b1930e404aac4c33105ffecfc00e	k__Fungi	0.998614062716682
SH111303.07FU_AM901747_reps	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia	0.949360421034744
b612c8d562d464e8a511978e87944301ca517b59	k__Fungi	0.998296029971696
764C3817D75557RS	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Herpotrichia;s__Herpotrichia_juniperi	0.988975707177087
655fc3497da9d860ca03a4df6c469d7400ca6344	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.6
6c0617c9b713ba1931fc89c209eb1db4a1101494	k__Fungi	0.998661289955506
448V2303U95525PQ	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.6
SH111869.07FU_KT270271_reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
4bfc4f6a9fbcde5025caee93b28ebb2bb02afb4c	k__Fungi	0.998309941596743
808L2047T95617WS	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.990661110713247
b91b69bd4c4e99f56a574cb9b5a44bc6d35712d5	k__Fungi	0.998513778164492
b8aafad3949189f05ffe11f5d18452da8d077f7e	k__Fungi	0.998201972130606
659c54bd58c99c2b7cc0306e5bad006bfa584f26	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	1
e07a4c52eb014bc88b219eeff395961d64f82ba6	k__Fungi	0.999000206242538
d0cb2b78a9b425dee5163023b7e117826881f3b0	k__Fungi	0.998624446297876
af722a85c1570d6cc7c72abdc7691aaa42f6c22c	k__Fungi	0.998697614968783
1d2a8c3efb69ae1a3ddbb4ee00cd29be388e9f7d	k__Fungi	0.99882753686206
711f2a30d6f3fabd74e5e60651bac64743b3efb7	k__Fungi	0.998904359012971
758471244240ee06f6baf13380ecaa49f1a02546	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus	0.8
SH648232.07FU_KX228250_reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Thyrostroma;s__Thyrostroma_compactum	0.860999540450858
1767dfa28de401c0bf1f89fe7876497c1809d333	k__Fungi	0.998124195306957
af745b9b81e86290380bec656481bc3ec407e032	k__Fungi	0.998044100033525
c4ac481e1867102f0d51930b8f5e6ae2abe21af5	k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces	0.7
SH019481.07FU_GQ203789_reps_singleton	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.987924359424569
6b45c60db6e041f52befbc45b8f44efa7393ee5b	k__Fungi	0.998641995981512
6cd1cff23c710560762726efcc158b327022bfaa	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.727272727272727
e498539b8633fd469d9a74ed3e441e3cc45c1864	k__Fungi	0.998619764736597
52330737ac5d278c99a808278724edf9c9ec880c	k__Fungi	0.727272727272727
9d4a365f20b3e2b9168ba4e55695544cf3f646d8	k__Fungi	0.998283902207349
475V2958X88576RE	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.998499905500711
4a898602389e4024a6f6b8810f2cb89c4812e558	k__Fungi	0.998757239476772
09393cdd000507b426349f64359b63574dde52e5	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Umbilicariales;f__Umbilicariales_fam_Incertae_sedis;g__Boreoplaca;s__Boreoplaca_ultrafrigida	1
e4425a15270bff4e654c4cd3a2b897f58fbc0ce6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Constantinomyces;s__Constantinomyces_minimus	0.881780050850405
bc50d6b1b075cccb263125ad4bb3553cd9c0b828	k__Fungi;p__Chytridiomycota	0.6
SH107777.07FU_FJ214883_refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_malorum	0.995132519624816
2e8ed1f59db0866ed05220d3105901a103f906ea	k__Fungi	0.99854865882136
fed7b1827fa725d9d7e01f63f5450c6373d2e58f	k__Fungi	0.982065435603936
b4f830e67cef7048209b0d334499e5f9d4ceba5a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.6
332b97b733eed7345c80dda70124be5609a544cf	k__Fungi	0.998408237514244
09eb35b5ee56fab7571cd54fbf35866f2b7da44c	k__Fungi	0.998667828899034
219B3621C17331ZG	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta	0.571428571428571
657538a85e75425e9e66740318f4d7b33e16c7db	k__Fungi	0.998092026037821
2d053b89188720940ade2a445d2a0604c214a91b	k__Fungi	0.984880556793455
2e29c8219de9ca93dd58cd99ef41c62932c8b88f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	1
c1f8c89facb647c1830776a0556e59435bd48b59	k__Fungi	1
943N2673B72312CW	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.831882029443557
b28490675bb3d480775ae6d518de2244f4625d5c	k__Fungi	0.998677172907891
498655f59afa07f152ed078ef30c0e236042c1f1	k__Fungi;p__Ascomycota;c__leotiomycetes;o__Helotiales	0.988852940677506
37f3bb59f0f23e0fa3389edec5238a61cca5fef9	k__Fungi	0.998506783315628
421M7218W20366UK	k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces	0.99999996724975
172M6691A58472AX	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.999858090586511
SH006653.07FU_KU612390_reps_singleton	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_fleischhakii	0.858949113433002
134I6560A15155WO	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris	0.950285139446771
528W9465B53174HR	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_polymorpha	0.762022722796337
107B3077E53078ED	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris	0.966168085970715
678J3956L84941TS	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris	0.969907513215025
246f7e01048843bac8a6c5b8c1168c9411c3afb9	k__Fungi	0.998666097817138
699d4d0ef3edecba44dd64dfb0fc81c90a778031	k__Fungi	0.998623707023229
639F8995W59041IQ	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris	0.803609280821225
523Y6057F32403LO	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__Oliveonia_pauxilla	0.999886592333822
983R5823S10179ID	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris	0.835590334862423
573Q5317R83788EU	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.748129536917125
442A8141Q24234BC	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_globispora	0.974642714237482
91b8c01e3c9f294f05e32f99f88ce4cb372370b1	k__Fungi	0.998468981416098
c09fed3e04d3e14c0ea79ee349afeba1f50d6093	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.846153846153846
683P6046E14370HZ	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Agrocybe	0.721621958603836
b393ee667e85847278182233033c4d8272e771f4	k__Fungi	0.998355113510788
376B1586X37451ZT	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Comoclathris	0.971153267613493
d07b3354c9a68e88043cc21cb012515df18f97af	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum	0.974788591467245
117X1698B58553MK	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Constantinomyces;s__Constantinomyces_minimus	0.999934222641336
36a64ec183f52c246fe2d15d8c4c568d35901b27	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.6
6b287bd23d2115574ac119392e6b840adcfca85b	k__Fungi	0.997990587057184
216H6640V94988GT	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.99999065334158
a18b749c32061b4f70f172a9e4ce13d20d3586f4	k__Fungi	0.997657066075782
SH122540.07FU_HF947040_reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora	0.666666666666667
a09c8527171d61f49e4ba4c4a9178fa24f175e43	k__Fungi	0.998473009515859
659fe74748b8eb140b3908a4bdf57843160c0e9d	k__Fungi	0.998197893090948
0a66311c07ef91341e0a66d28411ca7f0a3e725e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus	0.8
975L9042I83119JM	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae	0.7
SH120600.07FU_FN691446_refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_kiliense	0.933298342366948
1476e9114ffe7055dccb85642dd873569eea54ee	k__Fungi	0.998218839589859
f52966b88ff6d3b8fa7977d7141557c3e3efaaaa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__alternaria_chlamydosporigena	0.99987017945325
908G6738Y31004KI	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.847411290181006
162N4689M35758XT	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	0.7
4d72d59a5f3704ec7c0967bda9c33157a8bb729b	k__Fungi	0.998204514754717
5e095295417aa105f4a6be408d5801fc85e0c3aa	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_globispora	0.89030292441528
beaf60335a6061fe01e501ce44b2f1cf19076289	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae	0.6
990B5629Q22919ID	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.666666666666667
cfb73e891cfd7e65a39b74a6fbe1b303f1444c09	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.997430385595678
419360f9efde7a774c2c9a215a454100dd179905	k__Fungi	0.9983717236893
654X2041M68185CO	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.999928508088305
f8313507bda7a0a6e55fd59dc06b838612b13161	k__Fungi	0.999073680124975
396R4481O65137YW	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae;g__Rutstroemia;s__Rutstroemia_capillus_albis	0.578947368421053
5147aae244ef2e93214cdae34c536d623f8a5048	k__Fungi	0.998619535940891
78f12df8254d603d1efa340b64962fa613774820	k__Fungi	0.997984751084423
2633bf2dc5982a1b6ef380d4558904760f11d712	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_friedmannii	0.998526572463364
2429d2bf494a0a726dfe5840bd9a9a6b7c4036e6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.533333333333333
668N4263F30506XM	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_multiseptatum	0.999979187114949
1d1cefd942a88b934a4d10a1405967c0521fcbb8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.6
9858a55c8dd6c63f7261ca5e3dadd4a007193fe0	k__Rhizaria;p__Cercozoa	0.6
490X1886D28454LM	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.812891500563802
1007380f6c2b117435e4ad59a2dec098c535e64f	k__Fungi	0.998850889449926
SH128471.07FU_JF439194_reps	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium	0.545454545454545
4a65dc7bd103fec917827b532acaa998c3bb558a	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Umbilicariales;f__Umbilicariales_fam_Incertae_sedis;g__Boreoplaca;s__Boreoplaca_ultrafrigida	1
5a129006a814900f2a16e1b9973af9ab840e3ccd	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.6
eaa10efbec1d866e6b13fc7d9a10e451f158dc2d	Unassigned	0.997329894500455
756X2086E54572OB	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.728834840334947
80f71626fad39943c040d30f237fbd4936efad69	k__Fungi	0.998178278360772
993R4637C27067XG	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella	0.99999970425985
83073d2710d675563a882d20ca2d25d85dd3230c	k__Fungi	0.998369257747495
c37733a6c717d4512a448a6b10f9887166286fa0	k__Fungi	0.99137632275585
903Y4804P24349RI	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae;g__Rutstroemia;s__Rutstroemia_capillus_albis	0.966332225033951
ec41f220b685aac107aa33b0ec00d1b4cbf41a27	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis	0.989371921356621
b72483971aef2f5043ecd2f55810a9e2fa00c51d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.992243185470363
533E3486X41008KI	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.852750196354446
188a54048c7e2aac4b4fad3e54edf0c5d6bd842b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.996368036428858
32b5010107b0718021cc46accc1589634eae5b4b	k__Fungi	0.998914598355991
591K3940X19843KJ	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.998515454095823
e7469fa6359159b2cc27dd5c65fdb7214112aabe	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium_brassicae	0.779896310593784
7fb7818c6e09ce6b8d9c4d3587cb922765856722	k__Fungi	0.998640000639577
825bc31c63c6e9e96c0f5911dfc16d151aa82e41	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Planistromellaceae;g__Ramimonilia;s__Ramimonilia_apicalis	0.999911209006689
217G8324B93760RQ	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.999360916725198
