	G1-11	G1-110	G1-115	G1-116	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-14	G1-15	G1-157	G1-158	G1-159	G1-161	G1-162	G1-177	G1-178	G1-19	G1-193	G2-194	G2-41	G2-410	G2-411	G2-412	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-42	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-43	G3-430	G3-44	G3-45	G3-46	G3-47	G3-48	G3-49
G2-411	0.6389776357827476	0.46134185303514375	0.23514376996805111	0.20447284345047922	0.6753993610223642	0.8926517571884984	0.9022364217252397	0.5961661341853035	0.9130990415335464	0.7111821086261981	0.6306709265175718	0.7431309904153355	0.6019169329073483	0.7156549520766773	0.544408945686901	0.5763578274760384	0.48434504792332267	0.46134185303514375	0.4562300319488818	0.7431309904153355	0.6255591054313099	0.4862619808306709	0.6383386581469649	0.6325878594249201	0.5252396166134186	0.15910543130990415	0.0	0.07412140575079872	0.734185303514377	0.681150159744409	0.8146964856230032	0.9150159744408946	0.7993610223642172	0.6434504792332268	0.660702875399361	0.5833865814696486	0.6255591054313099	0.518849840255591	0.6396166134185304	0.6677316293929713	0.655591054313099	0.7277955271565495	0.6837060702875399	0.7041533546325879	0.6798722044728435	0.8115015974440895	0.4984025559105431	0.7111821086261981	0.5667731629392971	0.6862619808306709	0.6121405750798722	0.12268370607028754	0.1207667731629393	0.5271565495207667
G2-412	0.7009584664536741	0.5054313099041533	0.2185303514376997	0.27284345047923325	0.7373801916932907	0.886261980830671	0.8984025559105431	0.5718849840255591	0.9105431309904153	0.7047923322683706	0.6926517571884984	0.7162939297124601	0.5750798722044729	0.7118210862619808	0.6089456869009585	0.5725239616613419	0.5488817891373802	0.5297124600638977	0.5246006389776358	0.739297124600639	0.6900958466453674	0.5041533546325878	0.7003194888178914	0.6881789137380192	0.5878594249201278	0.10990415335463259	0.07412140575079872	0.0	0.7073482428115015	0.676038338658147	0.8083067092651757	0.9111821086261981	0.7929712460063898	0.6766773162939297	0.6338658146964856	0.6479233226837061	0.6517571884984026	0.51629392971246	0.663258785942492	0.6613418530351438	0.6287539936102237	0.721405750798722	0.6900958466453674	0.6977635782747604	0.676038338658147	0.805111821086262	0.5629392971246007	0.7073482428115015	0.6313099041533546	0.6824281150159744	0.6670926517571885	0.13482428115015974	0.08242811501597444	0.5271565495207667
G2-413	0.6383386581469649	0.5884984025559106	0.8575079872204473	0.8351437699680511	0.7763578274760383	0.6964856230031949	0.8728434504792332	0.4715654952076677	0.8843450479233227	0.6779552715654952	0.6753993610223642	0.3936102236421725	0.3015974440894569	0.6530351437699681	0.7495207667731629	0.6990415335463259	0.673482428115016	0.8172523961661342	0.8281150159744409	0.6900958466453674	0.6926517571884984	0.40063897763578277	0.6357827476038339	0.6249201277955272	0.6089456869009585	0.6792332268370607	0.734185303514377	0.7073482428115015	0.0	0.5277955271565495	0.6830670926517571	0.8626198083067093	0.681150159744409	0.6383386581469649	0.16677316293929711	0.6498402555910543	0.6210862619808307	0.5182108626198083	0.6472843450479233	0.5623003194888179	0.25175718849840256	0.615335463258786	0.6236421725239617	0.6	0.5929712460063897	0.6504792332268371	0.5865814696485623	0.610223642172524	0.6325878594249201	0.6	0.6664536741214058	0.8325878594249201	0.7361022364217252	0.8875399361022365
G2-414	0.31757188498402555	0.5514376996805112	0.7642172523961661	0.7424920127795527	0.6856230031948882	0.3987220447284345	0.8498402555910544	0.6549520766773163	0.8741214057507988	0.6587859424920128	0.4984025559105431	0.7361022364217252	0.4191693290734824	0.41405750798722046	0.6134185303514377	0.5878594249201278	0.5776357827476039	0.7233226837060703	0.7361022364217252	0.25431309904153354	0.3233226837060703	0.5891373801916933	0.5380191693290735	0.2900958466453674	0.465814696485623	0.6939297124600639	0.681150159744409	0.676038338658147	0.5277955271565495	0.0	0.5591054313099042	0.8095846645367412	0.28498402555910546	0.32651757188498404	0.43450479233226835	0.4523961661341853	0.23258785942492013	0.24728434504792332	0.2594249201277955	0.25878594249201275	0.405111821086262	0.21916932907348244	0.2504792332268371	0.19552715654952077	0.15910543130990415	0.27731629392971247	0.47667731629392973	0.18977635782747604	0.47987220447284346	0.38210862619808306	0.3546325878594249	0.7022364217252396	0.660702875399361	0.823003194888179
G2-415	0.5654952076677316	0.7035143769968051	0.8389776357827476	0.8351437699680511	0.7067092651757189	0.5546325878594249	0.8389776357827476	0.7693290734824281	0.8389776357827476	0.22875399361022364	0.5597444089456869	0.7712460063897764	0.47539936102236424	0.2594249201277955	0.7501597444089457	0.7399361022364217	0.7297124600638978	0.8338658146964856	0.8402555910543131	0.5674121405750798	0.5686900958466453	0.7412140575079872	0.607667731629393	0.5642172523961662	0.6121405750798722	0.8178913738019169	0.8146964856230032	0.8083067092651757	0.6830670926517571	0.5591054313099042	0.0	0.2952076677316294	0.38083067092651757	0.38849840255591056	0.5859424920127796	0.5693290734824281	0.576996805111821	0.5642172523961662	0.5853035143769968	0.5603833865814697	0.5233226837060703	0.5514376996805112	0.546964856230032	0.5603833865814697	0.5597444089456869	0.576996805111821	0.6287539936102237	0.5610223642172524	0.592332268370607	0.5712460063897764	0.5731629392971246	0.8083067092651757	0.8146964856230032	0.8127795527156549
G2-416	0.860702875399361	0.6920127795527157	0.9482428115015974	0.9444089456869009	0.8741214057507988	0.7884984025559105	0.9060702875399361	0.8964856230031949	0.8907348242811501	0.26389776357827477	0.7738019169329073	0.8287539936102236	0.7699680511182109	0.5303514376996805	0.7258785942492013	0.6913738019169329	0.6920127795527157	0.9431309904153354	0.949520766773163	0.7067092651757189	0.7124600638977636	0.6984025559105431	0.853035143769968	0.8492012779552716	0.6837060702875399	0.9265175718849841	0.9150159744408946	0.9111821086261981	0.8626198083067093	0.8095846645367412	0.2952076677316294	0.0	0.6575079872204472	0.6728434504792332	0.8619808306709266	0.6875399361022364	0.8600638977635783	0.8146964856230032	0.8613418530351438	0.8325878594249201	0.797444089456869	0.8460063897763578	0.8421725239616613	0.8421725239616613	0.8115015974440895	0.8389776357827476	0.6920127795527157	0.8274760383386581	0.6920127795527157	0.6894568690095847	0.6907348242811502	0.8990415335463259	0.8939297124600639	0.9156549520766774
G3-417	0.3987220447284345	0.6888178913738019	0.794888178913738	0.797444089456869	0.676038338658147	0.3769968051118211	0.8645367412140575	0.7533546325878594	0.8690095846645367	0.536741214057508	0.5335463258785943	0.7808306709265176	0.45431309904153355	0.26070287539936104	0.7361022364217252	0.7258785942492013	0.7124600638977636	0.7891373801916933	0.7980830670926518	0.2415335463258786	0.3744408945686901	0.7233226837060703	0.6057507987220447	0.35654952076677315	0.5955271565495208	0.802555910543131	0.7993610223642172	0.7929712460063898	0.681150159744409	0.28498402555910546	0.38083067092651757	0.6575079872204472	0.0	0.1840255591054313	0.5252396166134186	0.5309904153354632	0.23769968051118212	0.36741214057507987	0.23769968051118212	0.35910543130990413	0.45559105431309904	0.24281150159744408	0.32396166134185306	0.23003194888178913	0.2523961661341853	0.273482428115016	0.6115015974440895	0.23578274760383386	0.5776357827476039	0.5060702875399361	0.4185303514376997	0.7929712460063898	0.8006389776357827	0.8115015974440895
G3-418	0.2511182108626198	0.536741214057508	0.6651757188498403	0.6472843450479233	0.5565495207667731	0.38338658146964855	0.8511182108626199	0.6638977635782748	0.850479233226837	0.5303514376996805	0.3731629392971246	0.7450479233226837	0.3718849840255591	0.22747603833865815	0.5827476038338658	0.6198083067092651	0.5629392971246007	0.6498402555910543	0.6523961661341853	0.3603833865814696	0.2722044728434505	0.5744408945686901	0.4645367412140575	0.25431309904153354	0.4460063897763578	0.7584664536741214	0.6434504792332268	0.6766773162939297	0.6383386581469649	0.32651757188498404	0.38849840255591056	0.6728434504792332	0.1840255591054313	0.0	0.5041533546325878	0.3801916932907348	0.23706070287539935	0.26517571884984026	0.2498402555910543	0.3667731629392971	0.42619808306709267	0.31629392971246006	0.27731629392971247	0.3073482428115016	0.2881789137380192	0.412779552715655	0.4619808306709265	0.3150159744408946	0.4249201277955272	0.48690095846645365	0.2779552715654952	0.6364217252396166	0.7137380191693291	0.807667731629393
G3-419	0.5220447284345048	0.5156549520766773	0.7782747603833866	0.759744408945687	0.708626198083067	0.6006389776357828	0.8952076677316294	0.4562300319488818	0.9079872204472843	0.6357827476038339	0.6492012779552716	0.4230031948881789	0.23833865814696487	0.49584664536741213	0.6779552715654952	0.6261980830670927	0.5980830670926518	0.736741214057508	0.7520766773162939	0.5271565495207667	0.5329073482428115	0.3246006389776358	0.6191693290734824	0.5226837060702876	0.5322683706070288	0.6089456869009585	0.660702875399361	0.6338658146964856	0.16677316293929711	0.43450479233226835	0.5859424920127796	0.8619808306709266	0.5252396166134186	0.5041533546325878	0.0	0.5175718849840255	0.47667731629392973	0.35527156549520766	0.4894568690095847	0.3993610223642173	0.09712460063897764	0.5105431309904154	0.5233226837060703	0.49904153354632586	0.4964856230031949	0.534185303514377	0.5111821086261981	0.5124600638977636	0.544408945686901	0.44345047923322684	0.5111821086261981	0.7565495207667732	0.6626198083067093	0.8242811501597445
G3-42	0.331629392971246	0.2715654952076677	0.6600638977635783	0.46134185303514375	0.3795527156549521	0.6255591054313099	0.8945686900958466	0.7124600638977636	0.9067092651757188	0.7405750798722045	0.31884984025559104	0.8287539936102236	0.47987220447284346	0.44217252396166135	0.24472843450479234	0.4249201277955272	0.2888178913738019	0.4619808306709265	0.465814696485623	0.3469648562300319	0.1744408945686901	0.3929712460063898	0.28434504792332266	0.3137380191693291	0.1220447284345048	0.7399361022364217	0.5833865814696486	0.6479233226837061	0.6498402555910543	0.4523961661341853	0.5693290734824281	0.6875399361022364	0.5309904153354632	0.3801916932907348	0.5175718849840255	0.0	0.37507987220447286	0.3571884984025559	0.37763578274760384	0.48753993610223645	0.5130990415335464	0.4594249201277955	0.4159744408945687	0.43961661341853037	0.38977635782747605	0.5431309904153354	0.19616613418530351	0.43450479233226835	0.060063897763578275	0.31182108626198085	0.1853035143769968	0.5910543130990416	0.6645367412140575	0.8268370607028754
G3-420	0.2817891373801917	0.5143769968051118	0.6492012779552716	0.6338658146964856	0.5686900958466453	0.4575079872204473	0.8830670926517572	0.6843450479233227	0.8952076677316294	0.7226837060702875	0.49456869009584664	0.8006389776357827	0.4517571884984026	0.41533546325878595	0.5616613418530352	0.5904153354632588	0.5405750798722044	0.6357827476038339	0.6376996805111821	0.17380191693290734	0.24600638977635783	0.552076677316294	0.46517571884984027	0.21916932907348244	0.4281150159744409	0.7348242811501597	0.6255591054313099	0.6517571884984026	0.6210862619808307	0.23258785942492013	0.576996805111821	0.8600638977635783	0.23769968051118212	0.23706070287539935	0.47667731629392973	0.37507987220447286	0.0	0.22875399361022364	0.031309904153354634	0.32012779552715653	0.45686900958466453	0.17252396166134185	0.202555910543131	0.09968051118210862	0.14249201277955273	0.2063897763578275	0.43961661341853037	0.10926517571884985	0.40319488817891375	0.4575079872204473	0.27731629392971247	0.6236421725239617	0.6900958466453674	0.8300319488817891
G3-421	0.3111821086261981	0.3827476038338658	0.6594249201277955	0.6396166134185304	0.5865814696485623	0.46645367412140576	0.888817891373802	0.5744408945686901	0.9009584664536742	0.6287539936102237	0.5233226837060703	0.6907348242811502	0.34185303514376997	0.3801916932907348	0.5194888178913738	0.4837060702875399	0.4389776357827476	0.6140575079872205	0.6332268370607029	0.2913738019169329	0.24345047923322682	0.4172523961661342	0.49009584664536743	0.26645367412140575	0.3693290734824281	0.6089456869009585	0.518849840255591	0.51629392971246	0.5182108626198083	0.24728434504792332	0.5642172523961662	0.8146964856230032	0.36741214057507987	0.26517571884984026	0.35527156549520766	0.3571884984025559	0.22875399361022364	0.0	0.2402555910543131	0.23578274760383386	0.33226837060702874	0.2900958466453674	0.2626198083067093	0.2805111821086262	0.2402555910543131	0.3801916932907348	0.35207667731629394	0.2792332268370607	0.3840255591054313	0.36293929712460066	0.25878594249201275	0.6	0.5463258785942492	0.805111821086262
G3-422	0.2977635782747604	0.5284345047923322	0.6575079872204472	0.6479233226837061	0.5699680511182109	0.46325878594249204	0.8977635782747604	0.7118210862619808	0.9099041533546326	0.7399361022364217	0.5118210862619809	0.8281150159744409	0.4792332268370607	0.4159744408945687	0.5763578274760384	0.602555910543131	0.5539936102236421	0.6517571884984026	0.6530351437699681	0.17252396166134185	0.24792332268370607	0.5654952076677316	0.4792332268370607	0.23322683706070288	0.44345047923322684	0.7476038338658147	0.6396166134185304	0.663258785942492	0.6472843450479233	0.2594249201277955	0.5853035143769968	0.8613418530351438	0.23769968051118212	0.2498402555910543	0.4894568690095847	0.37763578274760384	0.031309904153354634	0.2402555910543131	0.0	0.33226837060702874	0.47028753993610223	0.1853035143769968	0.21533546325878594	0.09712460063897764	0.15527156549520768	0.19041533546325878	0.45303514376996806	0.12268370607028754	0.41661341853035144	0.468370607028754	0.27859424920127795	0.6383386581469649	0.7035143769968051	0.8300319488817891
G3-423	0.42236421725239615	0.5571884984025559	0.7674121405750799	0.7482428115015974	0.6977635782747604	0.4504792332268371	0.8849840255591054	0.6830670926517571	0.8971246006389776	0.642811501597444	0.6281150159744409	0.7309904153354633	0.43769968051118213	0.3757188498402556	0.6498402555910543	0.5968051118210863	0.5808306709265175	0.7233226837060703	0.74185303514377	0.3463258785942492	0.3559105431309904	0.5916932907348242	0.6006389776357828	0.3597444089456869	0.4984025559105431	0.6766773162939297	0.6677316293929713	0.6613418530351438	0.5623003194888179	0.25878594249201275	0.5603833865814697	0.8325878594249201	0.35910543130990413	0.3667731629392971	0.3993610223642173	0.48753993610223645	0.32012779552715653	0.23578274760383386	0.33226837060702874	0.0	0.3603833865814696	0.3437699680511182	0.35654952076677315	0.3258785942492013	0.3226837060702875	0.36549520766773164	0.48242811501597443	0.33865814696485624	0.5143769968051118	0.4095846645367412	0.39105431309904154	0.7226837060702875	0.6677316293929713	0.802555910543131
G3-424	0.5067092651757189	0.5118210862619809	0.7853035143769969	0.7648562300319489	0.7130990415335463	0.5226837060702876	0.8664536741214057	0.4185303514376997	0.8670926517571885	0.5789137380191693	0.5942492012779552	0.3744408945686901	0.18274760383386582	0.40319488817891375	0.673482428115016	0.6217252396166134	0.5968051118210863	0.7437699680511182	0.7559105431309904	0.5028753993610223	0.5060702875399361	0.32396166134185306	0.6178913738019169	0.5035143769968051	0.5239616613418531	0.6019169329073483	0.655591054313099	0.6287539936102237	0.25175718849840256	0.405111821086262	0.5233226837060703	0.797444089456869	0.45559105431309904	0.42619808306709267	0.09712460063897764	0.5130990415335464	0.45686900958466453	0.33226837060702874	0.47028753993610223	0.3603833865814696	0.0	0.4907348242811502	0.5003194888178913	0.4792332268370607	0.4715654952076677	0.5118210862619809	0.5099041533546326	0.48753993610223645	0.5392971246006389	0.44345047923322684	0.4862619808306709	0.7482428115015974	0.6562300319488817	0.8063897763578275
G3-425	0.25814696485623	0.6172523961661341	0.7380191693290735	0.7373801916932907	0.6319488817891373	0.39105431309904154	0.7865814696485623	0.5993610223642173	0.8121405750798723	0.7501597444089457	0.48562300319488816	0.7546325878594249	0.4306709265175719	0.38849840255591056	0.6645367412140575	0.6536741214057508	0.6408945686900959	0.7322683706070288	0.744408945686901	0.20191693290734825	0.30670926517571884	0.6517571884984026	0.43769968051118213	0.18274760383386582	0.5277955271565495	0.7706070287539936	0.7277955271565495	0.721405750798722	0.615335463258786	0.21916932907348244	0.5514376996805112	0.8460063897763578	0.24281150159744408	0.31629392971246006	0.5105431309904154	0.4594249201277955	0.17252396166134185	0.2900958466453674	0.1853035143769968	0.3437699680511182	0.4907348242811502	0.0	0.09584664536741214	0.10670926517571885	0.09137380191693291	0.23961661341853036	0.5399361022364217	0.10031948881789138	0.5054313099041533	0.47667731629392973	0.3463258785942492	0.723961661341853	0.729073482428115	0.7482428115015974
G3-426	0.21725239616613418	0.5725239616613419	0.7041533546325879	0.7003194888178914	0.5827476038338658	0.3904153354632588	0.7865814696485623	0.6031948881789138	0.8115015974440895	0.759744408945687	0.44664536741214056	0.7635782747603834	0.4402555910543131	0.39424920127795526	0.6198083067092651	0.6293929712460063	0.5980830670926518	0.7009584664536741	0.7054313099041534	0.2766773162939297	0.2549520766773163	0.6095846645367412	0.3501597444089457	0.13099041533546327	0.4862619808306709	0.7744408945686901	0.6837060702875399	0.6900958466453674	0.6236421725239617	0.2504792332268371	0.546964856230032	0.8421725239616613	0.32396166134185306	0.27731629392971247	0.5233226837060703	0.4159744408945687	0.202555910543131	0.2626198083067093	0.21533546325878594	0.35654952076677315	0.5003194888178913	0.09584664536741214	0.0	0.18210862619808307	0.13482428115015974	0.3150159744408946	0.4971246006389776	0.16741214057507986	0.46134185303514375	0.49329073482428115	0.3022364217252396	0.681150159744409	0.7297124600638978	0.7712460063897764
G3-427	0.32396166134185306	0.594888178913738	0.7297124600638978	0.726517571884984	0.6338658146964856	0.45431309904153355	0.8511182108626199	0.65814696485623	0.8753993610223643	0.7424920127795527	0.5354632587859425	0.805111821086262	0.4504792332268371	0.4038338658146965	0.6421725239616614	0.6325878594249201	0.6185303514376996	0.7271565495207668	0.7335463258785943	0.15527156549520768	0.3015974440894569	0.6293929712460063	0.46645367412140576	0.22044728434504793	0.5073482428115016	0.7488817891373802	0.7041533546325879	0.6977635782747604	0.6	0.19552715654952077	0.5603833865814697	0.8421725239616613	0.23003194888178913	0.3073482428115016	0.49904153354632586	0.43961661341853037	0.09968051118210862	0.2805111821086262	0.09712460063897764	0.3258785942492013	0.4792332268370607	0.10670926517571885	0.18210862619808307	0.0	0.08626198083067092	0.15654952076677317	0.5175718849840255	0.03386581469648562	0.4837060702875399	0.4594249201277955	0.331629392971246	0.7041533546325879	0.7067092651757189	0.823003194888179
G3-428	0.3111821086261981	0.5437699680511182	0.7130990415335463	0.7079872204472843	0.6210862619808307	0.4536741214057508	0.8498402555910544	0.6357827476038339	0.8747603833865815	0.734185303514377	0.5201277955271566	0.7961661341853035	0.44217252396166135	0.38466453674121404	0.5897763578274761	0.5808306709265175	0.5699680511182109	0.7105431309904153	0.7143769968051118	0.17635782747603834	0.2594249201277955	0.5814696485623003	0.4217252396166134	0.18210862619808307	0.46006389776357826	0.7424920127795527	0.6798722044728435	0.676038338658147	0.5929712460063897	0.15910543130990415	0.5597444089456869	0.8115015974440895	0.2523961661341853	0.2881789137380192	0.4964856230031949	0.38977635782747605	0.14249201277955273	0.2402555910543131	0.15527156549520768	0.3226837060702875	0.4715654952076677	0.09137380191693291	0.13482428115015974	0.08626198083067092	0.0	0.2389776357827476	0.46900958466453674	0.065814696485623	0.4325878594249201	0.42875399361022365	0.2869009584664537	0.6690095846645367	0.6677316293929713	0.8281150159744409
G3-429	0.42619808306709267	0.7009584664536741	0.8370607028753994	0.8357827476038339	0.7258785942492013	0.45431309904153355	0.8645367412140575	0.807667731629393	0.8785942492012779	0.7623003194888179	0.6466453674121406	0.8274760383386581	0.5623003194888179	0.48753993610223645	0.7482428115015974	0.7380191693290735	0.7246006389776358	0.8325878594249201	0.8415335463258786	0.22108626198083067	0.3840255591054313	0.7354632587859425	0.6006389776357828	0.35207667731629394	0.6108626198083067	0.8217252396166134	0.8115015974440895	0.805111821086262	0.6504792332268371	0.27731629392971247	0.576996805111821	0.8389776357827476	0.273482428115016	0.412779552715655	0.534185303514377	0.5431309904153354	0.2063897763578275	0.3801916932907348	0.19041533546325878	0.36549520766773164	0.5118210862619809	0.23961661341853036	0.3150159744408946	0.15654952076677317	0.2389776357827476	0.0	0.6236421725239617	0.1744408945686901	0.5897763578274761	0.51629392971246	0.4306709265175719	0.807667731629393	0.8127795527156549	0.8249201277955271
G3-43	0.41214057507987223	0.0817891373801917	0.6479233226837061	0.5418530351437699	0.4907348242811502	0.7079872204472843	0.8984025559105431	0.6306709265175718	0.9105431309904153	0.6587859424920128	0.43322683706070286	0.746964856230032	0.4536741214057508	0.5246006389776358	0.31309904153354634	0.2364217252396166	0.10543130990415335	0.5233226837060703	0.5348242811501598	0.4268370607028754	0.27412140575079874	0.30415335463258786	0.4095846645367412	0.40638977635782747	0.08370607028753993	0.655591054313099	0.4984025559105431	0.5629392971246007	0.5865814696485623	0.47667731629392973	0.6287539936102237	0.6920127795527157	0.6115015974440895	0.4619808306709265	0.5111821086261981	0.19616613418530351	0.43961661341853037	0.35207667731629394	0.45303514376996806	0.48242811501597443	0.5099041533546326	0.5399361022364217	0.4971246006389776	0.5175718849840255	0.46900958466453674	0.6236421725239617	0.0	0.5150159744408945	0.13929712460063898	0.23514376996805111	0.2	0.5699680511182109	0.5808306709265175	0.8293929712460064
G3-430	0.32651757188498404	0.5897763578274761	0.7431309904153355	0.739297124600639	0.6364217252396166	0.4549520766773163	0.8511182108626199	0.6613418530351438	0.876038338658147	0.7527156549520767	0.5361022364217253	0.8146964856230032	0.460702875399361	0.40191693290734826	0.6357827476038339	0.6261980830670927	0.6159744408945687	0.7405750798722045	0.744408945686901	0.14440894568690096	0.2869009584664537	0.6274760383386582	0.45431309904153355	0.21022364217252396	0.5047923322683706	0.759744408945687	0.7111821086261981	0.7073482428115015	0.610223642172524	0.18977635782747604	0.5610223642172524	0.8274760383386581	0.23578274760383386	0.3150159744408946	0.5124600638977636	0.43450479233226835	0.10926517571884985	0.2792332268370607	0.12268370607028754	0.33865814696485624	0.48753993610223645	0.10031948881789138	0.16741214057507986	0.03386581469648562	0.065814696485623	0.1744408945686901	0.5150159744408945	0.0	0.47859424920127797	0.460702875399361	0.3182108626198083	0.6996805111821086	0.7003194888178914	0.8293929712460064
G3-44	0.37763578274760384	0.21405750798722045	0.6504792332268371	0.45431309904153355	0.39105431309904154	0.6715654952076677	0.8984025559105431	0.6977635782747604	0.9105431309904153	0.7258785942492013	0.3329073482428115	0.8140575079872204	0.48434504792332267	0.48690095846645365	0.23706070287539935	0.3680511182108626	0.2319488817891374	0.45878594249201277	0.46006389776357826	0.3916932907348243	0.21980830670926518	0.37507987220447286	0.2958466453674121	0.35782747603833864	0.06964856230031949	0.7226837060702875	0.5667731629392971	0.6313099041533546	0.6325878594249201	0.47987220447284346	0.592332268370607	0.6920127795527157	0.5776357827476039	0.4249201277955272	0.544408945686901	0.060063897763578275	0.40319488817891375	0.3840255591054313	0.41661341853035144	0.5143769968051118	0.5392971246006389	0.5054313099041533	0.46134185303514375	0.4837060702875399	0.4325878594249201	0.5897763578274761	0.13929712460063898	0.47859424920127797	0.0	0.2958466453674121	0.1878594249201278	0.5750798722044729	0.6466453674121406	0.8293929712460064
G3-45	0.5035143769968051	0.3035143769968051	0.7546325878594249	0.7335463258785943	0.6837060702875399	0.6051118210862619	0.8958466453674121	0.7188498402555911	0.9079872204472843	0.6913738019169329	0.6261980830670927	0.7795527156549521	0.47348242811501595	0.44664536741214056	0.5079872204472844	0.2549520766773163	0.25431309904153354	0.7130990415335463	0.7284345047923323	0.35207667731629394	0.36869009584664536	0.468370607028754	0.5872204472843451	0.4952076677316294	0.2715654952076677	0.6996805111821086	0.6862619808306709	0.6824281150159744	0.6	0.38210862619808306	0.5712460063897764	0.6894568690095847	0.5060702875399361	0.48690095846645365	0.44345047923322684	0.31182108626198085	0.4575079872204473	0.36293929712460066	0.468370607028754	0.4095846645367412	0.44345047923322684	0.47667731629392973	0.49329073482428115	0.4594249201277955	0.42875399361022365	0.51629392971246	0.23514376996805111	0.460702875399361	0.2958466453674121	0.0	0.24089456869009584	0.6971246006389776	0.6664536741214058	0.7929712460063898
G3-46	0.2702875399361022	0.2747603833865815	0.6798722044728435	0.6396166134185304	0.5418530351437699	0.5111821086261981	0.8971246006389776	0.7309904153354633	0.9092651757188498	0.7591054313099042	0.4830670926517572	0.8472843450479233	0.4984025559105431	0.40191693290734826	0.4217252396166134	0.37763578274760384	0.30095846645367413	0.6440894568690095	0.6466453674121406	0.23386581469648562	0.131629392971246	0.4108626198083067	0.44664536741214056	0.26389776357827477	0.1987220447284345	0.7571884984025559	0.6121405750798722	0.6670926517571885	0.6664536741214058	0.3546325878594249	0.5731629392971246	0.6907348242811502	0.4185303514376997	0.2779552715654952	0.5111821086261981	0.1853035143769968	0.27731629392971247	0.25878594249201275	0.27859424920127795	0.39105431309904154	0.4862619808306709	0.3463258785942492	0.3022364217252396	0.331629392971246	0.2869009584664537	0.4306709265175719	0.2	0.3182108626198083	0.1878594249201278	0.24089456869009584	0.0	0.610223642172524	0.6824281150159744	0.8293929712460064
G3-47	0.6575079872204472	0.5706070287539936	0.16038338658146964	0.22939297124600638	0.6958466453674121	0.8856230031948882	0.8945686900958466	0.6875399361022364	0.9060702875399361	0.7846645367412141	0.6447284345047923	0.8345047923322684	0.6932907348242812	0.7009584664536741	0.5712460063897764	0.6249201277955272	0.5699680511182109	0.5041533546325878	0.4939297124600639	0.7252396166134185	0.6313099041533546	0.5744408945686901	0.6594249201277955	0.6562300319488817	0.5610223642172524	0.2012779552715655	0.12268370607028754	0.13482428115015974	0.8325878594249201	0.7022364217252396	0.8083067092651757	0.8990415335463259	0.7929712460063898	0.6364217252396166	0.7565495207667732	0.5910543130990416	0.6236421725239617	0.6	0.6383386581469649	0.7226837060702875	0.7482428115015974	0.723961661341853	0.681150159744409	0.7041533546325879	0.6690095846645367	0.807667731629393	0.5699680511182109	0.6996805111821086	0.5750798722044729	0.6971246006389776	0.610223642172524	0.0	0.13035143769968052	0.5150159744408945
G3-48	0.7412140575079872	0.5437699680511182	0.19680511182108626	0.3079872204472843	0.7782747603833866	0.8913738019169329	0.9003194888178914	0.5980830670926518	0.9118210862619809	0.7099041533546326	0.7309904153354633	0.7431309904153355	0.6019169329073483	0.7067092651757189	0.6236421725239617	0.5808306709265175	0.5667731629392971	0.5629392971246007	0.5584664536741214	0.7233226837060703	0.7060702875399361	0.5437699680511182	0.74185303514377	0.7386581469648562	0.6089456869009585	0.14249201277955273	0.1207667731629393	0.08242811501597444	0.7361022364217252	0.660702875399361	0.8146964856230032	0.8939297124600639	0.8006389776357827	0.7137380191693291	0.6626198083067093	0.6645367412140575	0.6900958466453674	0.5463258785942492	0.7035143769968051	0.6677316293929713	0.6562300319488817	0.729073482428115	0.7297124600638978	0.7067092651757189	0.6677316293929713	0.8127795527156549	0.5808306709265175	0.7003194888178914	0.6466453674121406	0.6664536741214058	0.6824281150159744	0.13035143769968052	0.0	0.526517571884984
G3-49	0.7386581469648562	0.8319488817891374	0.5297124600638977	0.529073482428115	0.8664536741214057	0.7801916932907348	0.7891373801916933	0.7271565495207668	0.8006389776357827	0.8121405750798723	0.7571884984025559	0.7782747603833866	0.7776357827476038	0.7616613418530351	0.8325878594249201	0.8313099041533546	0.8293929712460064	0.7188498402555911	0.7162939297124601	0.8281150159744409	0.8428115015974441	0.8281150159744409	0.8402555910543131	0.8242811501597445	0.8198083067092652	0.5303514376996805	0.5271565495207667	0.5271565495207667	0.8875399361022365	0.823003194888179	0.8127795527156549	0.9156549520766774	0.8115015974440895	0.807667731629393	0.8242811501597445	0.8268370607028754	0.8300319488817891	0.805111821086262	0.8300319488817891	0.802555910543131	0.8063897763578275	0.7482428115015974	0.7712460063897764	0.823003194888179	0.8281150159744409	0.8249201277955271	0.8293929712460064	0.8293929712460064	0.8293929712460064	0.7929712460063898	0.8293929712460064	0.5150159744408945	0.526517571884984	0.0
